"Group.1","Group.2","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tGravityAccMag-mean()","tGravityAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-std()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyAccMag-mean()","fBodyAccMag-std()","fBodyAccMag-meanFreq()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-std()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-std()","angle(tBodyAccMean,gravity)","angle(tBodyAccJerkMean),gravityMean)","angle(tBodyGyroMean,gravityMean)","angle(tBodyGyroJerkMean,gravityMean)","angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)","subject","activity","activityDescr"
4,17,0.2773570196875,-0.014156274084375,-0.11362408509375,-0.9944439053125,-0.96185862984375,-0.96572919578125,0.94488374765625,-0.002814673171875,-0.135803881679687,-0.99019661703125,-0.9667201059375,-0.9566106440625,0.075070986171875,0.0056097104915625,-0.0015544841534375,-0.99434060296875,-0.98863700234375,-0.990529261875,-0.042549159015625,-0.0669245931234375,0.0860053803375,-0.98963832578125,-0.98612868078125,-0.9797052259375,-0.094247696875,-0.0411134199378125,-0.051090324421875,-0.9952559371875,-0.9949818809375,-0.9938412575,-0.97274734640625,-0.96506519109375,-0.97274734640625,-0.96506519109375,-0.99281471515625,-0.99144649921875,-0.967177744375,-0.97541025484375,-0.996334795,-0.994446755625,-0.9939693815625,-0.96992798921875,-0.97484160453125,-0.99465731359375,-0.959789141875,-0.96292107328125,-0.99454262109375,-0.99081824828125,0.232009757914063,0.0885338998796875,0.099508166859375,-0.98841106765625,-0.98879397953125,-0.98161709828125,-0.99004126046875,-0.984813098125,-0.9809696453125,0.167684958779688,-0.148799346228125,0.123430240928125,-0.973626755,-0.9653996796875,0.126009669051562,-0.99142725046875,-0.99031962640625,-0.98336929234375,-0.97471085296875,-0.0181759388351563,-0.995204564375,-0.99362452375,-0.0091761503225,0.00281352192328125,0.02454278904375,-0.0571530263296875,-0.81445408953125,0.085758277453125,0.117860678351562,17,4,sitting
5,17,0.277942503333333,-0.0174120064169231,-0.111432145565,-0.991163919871795,-0.968176663717949,-0.970462679230769,0.904678547435897,-0.257486817948718,-0.202687757012821,-0.985751365769231,-0.975810476025641,-0.969171762179487,0.0740864955641026,0.00657853452564103,-0.00403599594166667,-0.992094005512821,-0.98666125974359,-0.991217027307692,-0.0269576937130769,-0.0770632126371795,0.0880561869358974,-0.981373082948718,-0.985121164615385,-0.985538363333333,-0.101289168653846,-0.0404518753974359,-0.0546331330897436,-0.989257196282051,-0.993699908589744,-0.992327099487179,-0.977635981410256,-0.975377309871795,-0.977635981410256,-0.975377309871795,-0.991742753589744,-0.990363248205128,-0.978184576538462,-0.977680837435897,-0.993672973717949,-0.992372117307692,-0.990927533846154,-0.97417056948718,-0.980231575769231,-0.991318528333333,-0.966427323846154,-0.966999000897436,-0.992129225769231,-0.991450377692308,0.257118196283333,0.0739987319439744,0.0847226210125641,-0.980696264102564,-0.987334041282051,-0.985954978205128,-0.981791318076923,-0.983946584871795,-0.986725274871795,-0.139034612666154,-0.162736719461538,0.0601796814102564,-0.980967748205128,-0.975504840641026,0.119058407512821,-0.990162798846154,-0.989472086666667,-0.984291131538461,-0.977263418717949,-0.115635141833333,-0.992723939358974,-0.992177303589744,0.0151142472629487,0.00301967217179487,0.0443821693333333,0.0704568026666667,-0.66226282474359,0.260217512307692,0.164226520641026,17,5,standing
6,17,0.269780085577465,-0.0168462006729577,-0.107006279704225,-0.972960567323944,-0.944792875211268,-0.953476700140845,-0.19913309,0.658792072253521,0.722657502112676,-0.961063222394366,-0.961466681267606,-0.957164565211268,0.077908974656338,0.00706867100408451,-0.000143542544507042,-0.981489017183099,-0.976960542816901,-0.98281300056338,-0.0234756467113239,-0.0944580192535211,0.111440490309859,-0.975893061830986,-0.971484336197183,-0.976200771267606,-0.102049763957746,-0.0361961143943662,-0.0604927046338028,-0.980792372112676,-0.983135596619718,-0.988221713380282,-0.953021411126761,-0.948257993521127,-0.953021411126761,-0.948257993521127,-0.981607627887324,-0.980126745352113,-0.960733121690141,-0.959325498732394,-0.985542411126761,-0.982038121126761,-0.974359280140845,-0.954648102253521,-0.965406091549296,-0.972438525352113,-0.942791615915493,-0.950116956478873,-0.98147206915493,-0.983854158873239,0.188447976580282,0.0279305879725352,0.0265752327492958,-0.971949211126761,-0.973669098591549,-0.976164852112676,-0.977203498309859,-0.970627806901408,-0.978357126056338,0.00656792310211268,0.0154847631971831,0.131970584167183,-0.961046326338028,-0.949042531690141,-0.0494678208816901,-0.979687318732394,-0.979657231408451,-0.969014444788732,-0.96002383915493,-0.0465567390414085,-0.982765526478873,-0.981983437605634,0.00777276090309859,0.0190444742957746,0.0150996692507042,-0.0530255507746479,0.395076582253521,-0.426235558450704,-0.555002876901408,17,6,laying
1,18,0.274789226964286,-0.0177721565973214,-0.104702963321429,-0.396308662857143,-0.254240733285714,-0.448016721964286,0.884383235,-0.219334445357143,-0.0376200178392857,-0.983298007678571,-0.975878983928571,-0.972874563035714,0.0700012161964286,0.0214563097785714,0.0110697364803571,-0.388647599464286,-0.345255121785714,-0.647116114642857,-0.0402604890705357,-0.0613645906010714,0.0937236388910714,-0.71450481125,-0.513377013571429,-0.52781592625,-0.0969662455642857,-0.0481203065517857,-0.0513097493353571,-0.593370732321429,-0.705320688928571,-0.674537866607143,-0.311754684107143,-0.479012224464286,-0.311754684107143,-0.479012224464286,-0.401123775178571,-0.445033905357143,-0.517321292321429,-0.62144655375,-0.649003045357143,-0.736730995357143,-0.392854802321429,-0.269561013035714,-0.5076554825,-0.397940679107143,-0.293415523035714,-0.458926611964286,-0.434912885535714,-0.67660051,-0.331936497142857,-0.321405094446429,-0.203097500373214,-0.622829606964286,-0.586292678928571,-0.5532013725,-0.7439846625,-0.478552721071429,-0.563682610178571,0.0170178913964286,-0.276962977601786,-0.220484999166071,-0.4458495075,-0.579507698214286,0.136001411453571,-0.433015870357143,-0.464680848571429,-0.633428408571429,-0.679426986785714,0.165489431114286,-0.721020316607143,-0.778468785178571,0.0106622722321429,0.0329278983928571,0.0228668095982143,-0.0721494383392857,-0.67513111625,0.230374361964286,0.0463707861071429,18,1,walking
2,18,0.265009411724138,-0.0234222763918569,-0.112124969724138,-0.372239110172414,-0.209637293844828,-0.321280529482759,0.887001053448276,-0.308658637931034,-0.102864878,-0.962524363448276,-0.943717763965517,-0.909861976724138,0.0851399297413793,0.0199702905844828,0.00437910231551724,-0.546413166724138,-0.558151335344828,-0.75042087362069,-0.0117619873637931,-0.0781131355724138,0.0891844288775862,-0.587325278965517,-0.516140172068966,-0.427908345172414,-0.100504797854483,-0.0510417757551724,-0.0744323286310345,-0.752457825862069,-0.818200275344828,-0.707211980689655,-0.276523117241379,-0.362575214655172,-0.276523117241379,-0.362575214655172,-0.588776257586207,-0.561834962,-0.372513151551724,-0.526858314310345,-0.774565577241379,-0.820652744482759,-0.454487132931034,-0.357855217413793,-0.518355640344828,-0.343674067068966,-0.1909880035,-0.280710300810345,-0.573395407241379,-0.775335060689655,-0.433902586724138,-0.475460329655172,-0.485788054689655,-0.584281220517241,-0.646375118103448,-0.494697290172414,-0.594781755862069,-0.457961988965517,-0.461860844482759,-0.302912962282759,-0.47694830687931,-0.315681247862069,-0.419966380724138,-0.432288762931034,-0.20159213122069,-0.557981319431034,-0.569266703793103,-0.647784577241379,-0.534987692068966,-0.314654216017241,-0.813933572241379,-0.844064912948276,0.0160693050137931,0.0373976614574138,-0.0813077556896552,-0.0506969985344828,-0.642271218448276,0.296705822413793,0.0946833408965517,18,2,walking_upstairs
3,18,0.290220596,-0.0161223254343636,-0.102812486163636,-0.316018668181818,-0.252778332909091,-0.414131286181818,0.928529825636364,-0.233555795818182,-0.0532325556909091,-0.959819003272727,-0.932605112909091,-0.921145135454545,0.0887960774236364,0.00490957828545455,-0.00976919860181818,-0.404211549454545,-0.449196779272727,-0.658751143272727,-0.0947744132709091,-0.0358416396398182,0.102889135605455,-0.508980506236364,-0.605760051454545,-0.487987254727273,-0.0740742530818182,-0.0502235452527273,-0.0493806818727273,-0.67904381,-0.759575305090909,-0.617264143636364,-0.298083875272727,-0.247895799945455,-0.298083875272727,-0.247895799945455,-0.474565556545455,-0.401852931636364,-0.379138578,-0.509127694145455,-0.704713922727273,-0.755271060545455,-0.363267142727273,-0.311375766363636,-0.509035214909091,-0.299071046727273,-0.270733469272727,-0.410948957090909,-0.428206480909091,-0.686070714727273,-0.332822017672727,-0.423168426654545,-0.3257099234,-0.495923560872727,-0.640550364,-0.456570062727273,-0.520265118090909,-0.591126866545455,-0.546180345818182,-0.291279735538182,-0.259415094041273,-0.220776355374545,-0.262927055836364,-0.358196956545455,-0.0786897755,-0.402092989454545,-0.406530939090909,-0.608154201818182,-0.533710841236364,-0.165087664909091,-0.752672596545454,-0.776764262181818,-0.0375390586,-0.0309698667909091,0.253620936272727,-0.117897132609091,-0.735142648909091,0.244012094,0.0592247542,18,3,walking_downstairs
4,18,0.277273804561403,-0.0128245262017544,-0.111891679508772,-0.994332998596491,-0.974810297368421,-0.97740985245614,0.909181711403509,0.121671710842105,0.156209176105263,-0.993951947368421,-0.983896721052632,-0.977961155087719,0.0766828426666667,0.00667997747561404,0.00229252072233684,-0.991683680701754,-0.983976585087719,-0.990136703859649,-0.0333894605789474,-0.0687147296894737,0.0848417855614035,-0.991775506491228,-0.986804014035088,-0.981399270350877,-0.0959586871754386,-0.0397717124824561,-0.0522654506017544,-0.994113155438596,-0.994241814561403,-0.992686382982456,-0.983577674912281,-0.981512245087719,-0.983577674912281,-0.981512245087719,-0.989861725263158,-0.991194814561404,-0.977554556315789,-0.981150879298246,-0.994835539649123,-0.994842713859649,-0.993130040526316,-0.97646514877193,-0.982844884035088,-0.994891117894737,-0.974840338596491,-0.975559915087719,-0.991957439298246,-0.990121792807018,0.241245509070175,0.00691170530701755,0.0397271931684211,-0.989631638596491,-0.988742252631579,-0.982892342631579,-0.992448874210526,-0.985765041578947,-0.982684732631579,0.12511728674386,-0.153253827573684,0.103773850836316,-0.984724192105263,-0.982131531403509,0.299196473438597,-0.990461406491228,-0.991039129473684,-0.986296658947368,-0.981082250350877,0.0510418997210526,-0.994780547368421,-0.994944889473684,0.0202702319491228,-0.00938461417894737,-0.0222226010350877,-0.00274852099122807,-0.736940018421053,-0.0018629272777193,-0.0889072552280702,18,4,sitting
5,18,0.278776130684932,-0.0164167150753425,-0.108769029643836,-0.972076600684932,-0.92658619260274,-0.945734421369863,0.946285292191781,-0.207769947945205,-0.0454711249041096,-0.993767671369863,-0.980207800136986,-0.975002844109589,0.0688007699178082,0.0110228471006164,-0.000585625726575342,-0.975208150821918,-0.957178489178082,-0.982096564109589,-0.0353294245821918,-0.0644005926164384,0.084610862109589,-0.954671336712329,-0.965296205753425,-0.954208049821918,-0.0959522863432877,-0.0410780307945205,-0.060502435630137,-0.972957521506849,-0.986312133013699,-0.973849281780822,-0.949946340465753,-0.95263414260274,-0.949946340465753,-0.95263414260274,-0.972256324246575,-0.970723563287671,-0.944653052054795,-0.94700772109589,-0.981122068767123,-0.982249653972603,-0.972474759178082,-0.937702968630137,-0.964954805205479,-0.972109687945205,-0.925058960821918,-0.939872348219178,-0.975060805616438,-0.983250913835616,0.183900681027397,-0.170525451786301,-0.0125832487369863,-0.954384197671233,-0.974430002465753,-0.955760260876712,-0.955479863835616,-0.961072456027397,-0.957885826986301,-0.262606781174658,-0.275509957260274,-0.108933833773562,-0.958232532191781,-0.956099474383562,0.0311504084410959,-0.968978976575342,-0.972041173424658,-0.961976868630137,-0.946962224520548,-0.222462749684932,-0.982563858767123,-0.982768056027397,-0.000614622656849314,0.0292965764657534,-0.0197804820767123,-0.0410018942027397,-0.772155741917808,0.225691813150685,0.053534030630137,18,5,standing
6,18,0.274584649230769,-0.0173940666307692,-0.107718406061538,-0.985010548461538,-0.986208506,-0.987747814153846,-0.185441987692308,0.697702303030769,0.589826111692308,-0.983073686,-0.994071168923077,-0.991085200307692,0.0749568401538462,0.0117299499261538,-0.00100300238507692,-0.986343454615385,-0.985655330615385,-0.990631933538462,-0.0252179925723077,-0.0836931007846154,0.0937810067230769,-0.993026413692308,-0.984634699538461,-0.985387963384615,-0.0997346945230769,-0.0392492756461538,-0.0593894291384615,-0.996121962923077,-0.990812364461538,-0.992833570615385,-0.986745092769231,-0.986703004,-0.986745092769231,-0.986703004,-0.988506461384615,-0.989728825230769,-0.98100954,-0.981110996307692,-0.993281726769231,-0.992442397538462,-0.985590524769231,-0.98495821,-0.988633810307692,-0.984831706307692,-0.986792637384615,-0.987341719538462,-0.986840678769231,-0.990722913076923,0.157334339664615,0.0553233754296923,0.171418916626154,-0.992552287230769,-0.986006422769231,-0.985314633692308,-0.993182058153846,-0.983903839384615,-0.986723492153846,0.0559165682169231,-0.0560290668769231,0.196517435450769,-0.987025025230769,-0.987856549692308,0.343151886523077,-0.988746652769231,-0.989923658923077,-0.984794511384615,-0.981976126461538,0.162551290744615,-0.992182684615385,-0.993021852769231,0.0217541808923077,0.0353422716947692,0.00417632750923077,0.0191580642630769,0.372674921692308,-0.494061601046154,-0.450646962153846,18,6,laying
1,19,0.273931172307692,-0.0191773587903846,-0.122736673192308,-0.0489049407963462,0.181801561185577,-0.13947794235,0.935222559230769,-0.2233381,-0.0898428797307692,-0.9698614625,-0.958651200384615,-0.929187930961539,0.0822246284461538,0.0144113482019523,-0.0327528722288462,0.110306729315577,0.0809271194038462,-0.179390497475,-0.0274970979894231,-0.0751569333730769,0.0798106981923077,-0.0264357957923077,-0.114406108840577,-0.104202986482692,-0.0832353261384615,-0.0307128442115385,-0.0603091962115385,0.0801186523134615,-0.291594827626923,-0.213494065344231,0.0648173438653846,-0.0993927171359615,0.0648173438653846,-0.0993927171359615,0.109450990201923,0.0356558788076923,0.100045071430769,-0.0218463165461538,-0.164699977592308,-0.271487480103846,-0.0299815666923077,0.169258575663077,-0.104423357596154,-0.0578820787019231,0.112615077990385,-0.233872331063462,0.0336380997853846,-0.227829841936346,-0.214787048403846,-0.388095890192308,-0.0054044236,0.228142361865385,-0.0973549846596154,-0.01050470716,-0.108388809533846,-0.133010285461538,-0.220271190807692,-0.0936162175923077,-0.0765832364115385,-0.0330194535942308,0.0322272296217308,-0.324793406057692,0.307394950576923,0.0730179928688462,-0.0222869586038462,-0.0952460452365385,-0.141598402309615,0.174359231311538,-0.262442822846154,-0.336148733,-0.0347371576365385,0.00980404751923077,0.0110769714807692,-0.0306780626346154,-0.766280999038462,0.23758545,0.0847615795576923,19,1,walking
2,19,0.242118808925,-0.0303986615775,-0.151054607725,-0.1287420952375,0.176349922525,-0.1904685504575,0.8294283725,-0.3871007085,-0.2210087627,-0.916495992,-0.9010448505,-0.83693567475,0.08315450836225,0.056818586275,0.0316681980575,-0.1742790558,-0.0128865483575,-0.4442822275,0.0388537087875,-0.134514320575,-0.000233248224999999,-0.4068000325,-0.17263322355,-0.110117174875,-0.1018063044,-0.0346288461475,-0.0533545875525,-0.23937641116,-0.49212221875,-0.3754149830025,0.01738119347275,-0.177666828025,0.01738119347275,-0.177666828025,-0.114189605875,-0.284060693125,-0.06161577145,-0.26440144275,-0.372790526575,-0.50740029025,-0.15687949467775,0.111818164225,-0.2196444734075,-0.11993477534,0.13255758081125,-0.2399806950525,-0.2053226461925,-0.50771620575,-0.273942744225,-0.364347950525,-0.187567271425,-0.194485509535,-0.2254218170275,-0.06612935167,-0.4775147465,-0.149925160355,-0.207498123525,0.0111728554515,-0.191499705925,-0.15202952495,-0.07962876322,-0.368253499,0.1670048042575,-0.187391317015,-0.43467125,-0.28884026785,-0.3771327525,0.0750700310425,-0.4771839145,-0.58828966075,0.0217096617725,0.00585621357499999,-0.235635805125,-0.004332930875,-0.54383051775,0.3529176155,0.1793526235,19,2,walking_upstairs
3,19,0.262688053871795,-0.0145942275069487,-0.133695240660974,0.626917070512821,0.514816445641026,0.049322451025641,0.881940855128205,-0.215018042307692,-0.126146868942821,-0.899726139487179,-0.917880864102564,-0.899363131794872,0.0730930306923077,-0.0386872111282051,-0.00955202497435897,0.544273037307692,0.355306716915385,-0.0200111148717949,-0.205775427307692,0.0274707556666667,0.163962510807692,0.267657219333333,0.0483147743589744,-0.0314083457948718,-0.0337429578461538,-0.0394612603358974,-0.0545565563487179,0.179148649684615,-0.0146299196923077,0.116646170221282,0.644604325128205,0.413472376589744,0.644604325128205,0.413472376589744,0.434490400974359,0.450612065720513,0.418004608615385,0.237821231894872,0.0875816618205128,-0.0438985022538462,0.537012022051282,0.494457802230769,0.110659220744872,0.658506543333333,0.427928785230769,-0.0783635041538461,0.474317256051282,-0.0983930104846154,-0.240575873128205,-0.387547819487179,-0.116947001820513,0.474962448333333,0.147083143564103,0.210673073192308,0.196613286661538,-0.028489571974359,-0.215892226769231,-0.147027421297436,0.101341293433333,0.195664853055641,0.586637550769231,0.0828630624102564,0.226461674461538,0.538404846128205,0.316346415348718,0.203979764835897,0.0320366671179487,0.163417975410256,-0.0229045295641026,-0.143254547512821,5.44181692307714e-05,0.0187805524358974,0.444101172307692,-0.0465227397435897,-0.741842548461538,0.236000626923077,0.114011882,19,3,walking_downstairs
4,19,0.273830316164384,-0.016739260030137,-0.10870765430137,-0.976357663013699,-0.950388943972603,-0.951929615068493,0.581371509041096,0.360343534657534,0.489126594657534,-0.969355010136986,-0.96996981369863,-0.960394960821918,0.0753747129191781,0.0137921005843836,0.00173106800213699,-0.987043285479452,-0.979267729041096,-0.986704740273973,-0.0214151280054795,-0.0520207886438356,0.0968980718168493,-0.984625306849315,-0.959758309589041,-0.96559497630137,-0.100986131452055,-0.0425170215068493,-0.0590801684246575,-0.988464752739726,-0.987465915068493,-0.98531069,-0.962074065616438,-0.951755657260274,-0.962074065616438,-0.951755657260274,-0.986423976027397,-0.984205184931507,-0.942229043835616,-0.950491807945205,-0.989450316575342,-0.985831284657534,-0.979238031780822,-0.960763181917808,-0.96633509109589,-0.975204245342466,-0.948053070136986,-0.947514931780822,-0.986775590136986,-0.988151915753425,0.091700311709589,-0.0925759101945205,0.0185381853307808,-0.981743664931507,-0.968188675753425,-0.968235777945205,-0.985576048219178,-0.955598610136986,-0.967869249178082,-0.0192868116287671,-0.39302195830137,-0.147366971379452,-0.962632577945206,-0.952802277671233,-0.0538580142455342,-0.983751646712329,-0.983687272739726,-0.964238768493151,-0.950484417260274,-0.192451620806849,-0.986727418493151,-0.985416444657534,0.0358415172794521,-0.0203678172205479,-0.000867430025479454,0.0441186431780822,-0.304548450821918,-0.176317791671233,-0.348064872739726,19,4,sitting
5,19,0.27817226,-0.0154244056945205,-0.10904190460274,-0.989910996849315,-0.944430270684931,-0.952599653972603,0.944045837534247,-0.223897807808219,0.130643717849315,-0.992411542465753,-0.971426607808219,-0.958862043972603,0.0754120366712329,0.00991338273931507,0.00129216333878082,-0.984792035205479,-0.970543276575342,-0.986142491917808,-0.025090574020274,-0.0631429827260274,0.0710520180136986,-0.946109711917808,-0.96957632369863,-0.960734258356164,-0.0990467890520548,-0.0422918533780822,-0.0523769867072603,-0.97512668739726,-0.988096672191781,-0.983453911232877,-0.960505683561644,-0.962549342465753,-0.960505683561644,-0.962549342465753,-0.983068923561644,-0.979640838082192,-0.94174504109589,-0.937951031506849,-0.985801637671233,-0.983069427945205,-0.987352048356164,-0.952872872465753,-0.968543351780822,-0.991161671369863,-0.943193755068493,-0.947753961643836,-0.985039596164384,-0.987524587534247,0.199135943480822,-0.11251381169863,0.0286308635315068,-0.947865639178082,-0.975061671643836,-0.965100636164384,-0.946607045616438,-0.966967238082192,-0.963212791780822,-0.283665469939726,-0.291796963682192,-0.113976427853425,-0.968910788767123,-0.964259110821918,0.00178112668493151,-0.979135412739726,-0.979179149452055,-0.958578129589041,-0.936723548493151,-0.24702361689726,-0.984536610136986,-0.982228582191781,0.0134942698739726,0.00551845562821918,0.0134763448589041,0.0363689816575343,-0.76209297260274,0.236858175068493,-0.0690773782876712,19,5,standing
6,19,0.272653733493976,-0.0171426864421687,-0.10898146186747,-0.965019579518072,-0.973449968554217,-0.984672837228916,-0.680043155060241,0.725646622771084,0.68762385253012,-0.958959611084337,-0.986993149638554,-0.988819031566265,0.0772317998650602,0.011149573306747,-0.000988690855325301,-0.983605223493976,-0.974524522650602,-0.988260181084337,-0.0312072730559566,-0.0952628014096386,0.10860511373494,-0.981357611445783,-0.963617705662651,-0.973197523855422,-0.0956018266746988,-0.0371476597051807,-0.0599161477951807,-0.976105663493976,-0.984607728915663,-0.986958363975904,-0.96626080686747,-0.963193489036145,-0.96626080686747,-0.963193489036145,-0.98478434,-0.980668287831325,-0.953263432771084,-0.955906646506024,-0.985342497710843,-0.980245510843374,-0.97453373,-0.972798824096386,-0.985340447349398,-0.962085001204819,-0.974832075662651,-0.984740998192771,-0.983478561807229,-0.988558703373494,0.135277438,0.0838227031284337,0.117028928487952,-0.974196217590361,-0.972061003493976,-0.97393233253012,-0.983944795060241,-0.959831365783133,-0.975417523855422,0.249209411510602,-0.156450013338554,0.0518654912277108,-0.971957401325301,-0.964056773975904,0.168481196584337,-0.980621564096386,-0.979452188433735,-0.965624724457831,-0.957496024457831,0.0778651216506024,-0.981890470361446,-0.97932784746988,-0.0211074851851807,0.0113723793,0.0237185899156627,-0.0231373792650602,0.737784354819277,-0.476491760481928,-0.504427518072289,19,6,laying
1,20,0.271707130196078,-0.0207553912117647,-0.11401429154902,-0.237843741235294,0.432606342941177,-0.258168923294118,0.843750343921569,-0.295085606470588,-0.0168225652941176,-0.970252985490196,-0.963306175098039,-0.955063086470588,0.0942057054901961,-0.0204020687078431,0.00741456394156863,-0.124493001639216,0.196831266882353,-0.413410175490196,-0.023985502754902,-0.075245396867451,0.0874177677137255,-0.259559941529412,0.0438648821137255,-0.198107156098039,-0.0716775170862745,-0.0437131601568627,-0.0603324418509804,-0.281991663666667,-0.16162298,-0.257699800198039,-0.00061218798972549,-0.185831013490196,-0.00061218798972549,-0.185831013490196,-0.0800409633156863,-0.0173564365313725,0.0290604821411765,-0.0728231413176471,-0.225844813392157,-0.184165593219608,-0.179921219735294,0.349625786411765,-0.299326176803922,-0.263213721019608,0.383259707764706,-0.294883821235294,-0.170999535941176,-0.452099216078431,-0.243875054182353,-0.467559064352941,-0.150992628554902,-0.125952273111765,-0.00902494313333333,-0.142737913252941,-0.304667084039216,0.0649531283470588,-0.293635591509804,-0.0986826891607843,-0.00523475230431373,-0.0956314844298039,-0.0391575469,-0.409906698431373,0.279017478039216,0.0150493900639216,-0.0678484011796078,-0.0894378576513725,-0.224939226843137,0.18572095872549,-0.212337548243529,-0.206752008768627,0.000481766372549021,0.00777664555294118,0.0014124404509804,-0.0596586392745098,-0.615217770980392,0.281415106078431,0.0328765476382353,20,1,walking
2,20,0.248146677941176,-0.0275540868568627,-0.121880285784314,-0.114979733482353,0.161590843703922,-0.22907066627451,0.784265695098039,-0.470798983529412,-0.124512189556471,-0.931057044509804,-0.923971962352941,-0.904016135294118,0.076065947572549,0.00140883700392157,-0.00887888846176471,-0.186861283568627,-0.250361990176471,-0.509866902156863,0.0966602205921569,-0.204534353176471,0.055503738472549,-0.485752648039216,-0.111007571382157,0.177156984776471,-0.157931196098039,-0.00653732152745098,-0.0676778468627451,-0.469359948235294,-0.394834535882353,-0.251856493141176,0.0104859918862745,-0.190695226058824,0.0104859918862745,-0.190695226058824,-0.253343681705882,-0.233416823568627,0.019319318745098,-0.251184409509804,-0.372985257254902,-0.452758145686275,-0.137040481109804,-0.0126753495713725,-0.313175150588235,-0.108096399905882,0.169866298264706,-0.245197302058824,-0.255210915015686,-0.529953767843137,-0.472768481960784,-0.551928614313726,-0.451698752745098,-0.366036079411765,-0.162790369158824,0.118473454541176,-0.524999350588235,-0.0887598801960784,0.0859797914411765,-0.163103463133922,-0.24843030927451,-0.260199493184314,-0.198205955333333,-0.313432758254902,0.0233706150196078,-0.210659001203922,-0.272345669039216,-0.28466368172549,-0.358184100254902,0.00374093554039216,-0.44864363254902,-0.49917840372549,0.0232819954431373,-0.0212232465686275,-0.394761584901961,0.13514540292549,-0.484324400392157,0.417991546666667,0.110204800656863,20,2,walking_upstairs
3,20,0.3006806338,-0.0117264513115556,-0.104579893404444,0.0664344379511111,0.623031294,-0.158776188,0.918726470888889,-0.280697724888889,-0.0298582374222222,-0.941704876444444,-0.909620610444444,-0.92123004,0.0606463327777778,0.0165638440044444,-0.0157195535377778,-0.131215060157778,0.296536872733333,-0.376909968577778,-0.129615314757778,0.0289236196222222,0.0965258566746667,-0.200107547044444,-0.132468829066667,0.150123967311111,-0.0345691892888889,-0.0768441202266667,-0.0405837002444444,-0.242371679433333,-0.322841998422222,0.00156372711333333,0.221030898444444,0.162210366311111,0.221030898444444,0.162210366311111,-0.0542778892911111,0.0489708042571111,0.0963413430266667,-0.0250705821084444,-0.2607585518,-0.264312577382222,-0.0357065138888889,0.52621624,-0.189590193986667,0.102316173772889,0.567963842666667,-0.209686910044444,-0.194604883887311,-0.400785036466667,-0.445025119155556,-0.494149630244444,-0.463046942133333,-0.0571505847577778,-0.128610854539333,0.245898280982222,-0.248921132422222,-0.142756281866667,0.00989243266666667,-0.214150816928889,-0.0959109366577778,-0.101274505311111,0.150825761306667,-0.0145130472733333,-0.0851301122444444,0.0188091687755556,0.0778309726466667,-0.0914715958577778,-0.149806428066667,-0.0280267615662222,-0.302486580555556,-0.268608912613333,-0.08882708402,0.0636243155555556,0.305927130066667,-0.117799427133333,-0.722595501555556,0.277764138222222,0.0425451902691111,20,3,walking_downstairs
